,policy_id,auto_year,num_insurers_past_5_years,policy_state_or,collision_type_side,num_witnesses,collision_type_na,total_claim_amount,driver_relationship_self,injury_claim,incident_month,driver_relationship_child,incident_dow,incident_type_breakin,num_injuries,policy_deductable,num_claims_past_year,authorities_contacted_ambulance,driver_relationship_spouse,collision_type_front,incident_severity,incident_day,incident_type_collision,incident_type_theft,policy_state_wa,months_as_customer,fraud,driver_relationship_na,policy_liability,police_report_available,customer_gender_male,num_vehicles_involved,vehicle_claim,policy_state_ca,policy_state_id,policy_state_az,policy_annual_premium,customer_gender_female,incident_hour,authorities_contacted_police,authorities_contacted_none,collision_type_rear,authorities_contacted_fire,policy_state_nv,customer_age,customer_education,driver_relationship_other
2831,753,2019,1,0,0,0,1,21000.0,0,0.0,1,0,3,0,0,750,0,0,0,0,1,31,0,1,0,98,0,1,2,0,1,1,21000.0,1,0,0,3000,0,16,1,0,0,0,0,34,1,0
2832,767,2017,1,0,0,2,0,15000.0,1,0.0,3,0,1,0,0,750,0,0,0,1,0,5,1,0,0,195,0,0,1,1,0,2,15000.0,1,0,0,2600,1,8,1,0,0,0,0,47,3,0
2833,2440,2018,1,0,0,0,0,52000.0,1,15000.0,7,0,4,0,1,750,0,0,0,1,2,19,1,0,0,180,0,0,0,0,1,2,37000.0,1,0,0,2950,0,6,0,0,0,1,0,68,1,0
2834,788,2019,2,0,0,2,0,42500.0,1,3500.0,12,0,1,0,1,750,0,0,0,0,2,24,1,0,0,2,0,0,1,1,1,3,39000.0,1,0,0,3000,0,10,1,0,1,0,0,23,3,0
2835,844,2016,1,0,0,0,0,12500.0,1,0.0,10,0,4,0,0,750,0,0,0,1,0,4,1,0,0,158,0,0,1,1,1,3,12500.0,1,0,0,3000,0,14,1,0,0,0,0,40,3,0
2836,4213,2018,1,0,0,4,0,38500.0,1,1500.0,10,0,1,0,1,800,0,0,0,0,2,29,1,0,0,209,0,0,3,1,1,3,37000.0,1,0,0,2800,0,8,1,0,1,0,0,40,4,0
2837,879,2019,1,0,0,2,0,50500.0,1,8500.0,6,0,6,0,2,750,0,0,0,1,2,30,1,0,0,71,0,0,2,1,1,4,42000.0,1,0,0,2750,0,10,1,0,0,0,0,24,4,0
2838,2560,2015,1,0,0,1,0,13500.0,1,0.0,7,0,1,0,0,750,0,0,0,1,1,23,1,0,1,87,0,0,1,1,1,2,13500.0,0,0,0,3000,0,10,1,0,0,0,0,46,4,0
2839,4255,2020,1,0,0,1,0,14000.0,1,0.0,2,0,5,0,0,750,0,0,0,1,0,23,1,0,0,131,0,0,0,1,1,3,14000.0,1,0,0,2650,0,6,1,0,0,0,0,54,2,0
2840,2635,2020,1,0,0,0,0,9000.0,1,0.0,11,0,3,0,0,750,0,0,0,1,0,21,1,0,0,71,0,0,0,0,1,2,9000.0,1,0,0,3000,0,15,0,1,0,0,0,47,3,0
2841,4306,2015,3,0,0,0,0,20500.0,1,0.0,9,0,2,0,0,750,1,0,0,1,0,25,1,0,0,24,0,0,3,0,1,1,20500.0,1,0,0,3000,0,13,0,1,0,0,0,20,3,0
2842,1004,2020,2,0,0,0,0,9000.0,0,0.0,11,0,2,0,0,750,0,0,0,1,0,20,1,0,0,36,0,0,1,0,1,2,9000.0,1,0,0,3000,0,15,0,1,0,0,0,48,3,1
2843,1023,2014,1,0,0,3,0,13000.0,1,0.0,2,0,4,0,0,750,0,0,0,0,1,1,1,0,0,42,0,0,0,0,1,2,13000.0,1,0,0,3000,0,20,1,0,1,0,0,46,0,0
2844,2700,2012,1,0,0,0,0,35500.0,1,19000.0,3,0,5,0,3,950,0,0,0,0,1,23,1,0,1,112,0,0,1,1,1,2,16500.0,0,0,0,3000,0,16,1,0,1,0,0,30,3,0
2845,1050,2010,2,0,1,0,0,7000.0,1,0.0,3,0,2,0,0,750,0,0,0,0,0,27,1,0,0,29,0,0,1,0,0,1,7000.0,1,0,0,2800,1,19,0,1,0,0,0,33,1,0
2846,2722,2019,1,0,0,0,0,13000.0,1,0.0,10,0,3,0,0,750,1,0,0,1,0,24,1,0,0,197,0,0,1,0,1,2,13000.0,1,0,0,3000,0,4,1,0,0,0,0,62,2,0
2847,4397,2013,5,0,0,2,0,14000.0,1,0.0,12,0,1,0,0,750,0,0,0,1,1,10,1,0,0,1,0,0,1,0,1,2,14000.0,1,0,0,2700,0,8,1,0,0,0,0,18,1,0
2848,1064,2019,1,0,0,1,0,25000.0,1,10000.0,7,0,4,0,2,750,0,0,0,1,1,26,1,0,0,49,0,0,1,1,0,2,15000.0,1,0,0,2500,1,13,1,0,0,0,0,69,1,0
2849,4403,2013,1,0,0,1,0,9500.0,1,0.0,3,0,5,0,0,750,0,0,0,1,0,16,1,0,0,69,0,0,0,0,1,2,9500.0,1,0,0,3000,0,4,1,0,0,0,0,51,2,0
2850,4436,2011,1,0,1,1,0,4000.0,1,0.0,3,0,3,0,0,750,0,0,0,0,0,21,1,0,0,77,0,0,0,1,0,2,4000.0,1,0,0,3000,1,7,1,0,0,0,0,44,3,0
2851,4495,2015,2,0,1,3,0,13500.0,1,0.0,1,0,3,0,0,750,0,0,0,0,0,31,1,0,0,9,0,0,1,1,1,4,13500.0,0,0,0,2950,0,14,1,0,0,0,1,26,4,0
2852,4525,2019,1,0,0,0,0,13000.0,0,0.0,10,0,1,0,0,750,0,0,1,1,0,8,1,0,0,116,0,0,1,0,1,2,13000.0,1,0,0,2950,0,17,0,1,0,0,0,48,3,0
2853,1196,2017,1,0,1,2,0,41000.0,1,4000.0,12,0,3,0,4,750,1,0,0,0,2,5,1,0,0,45,0,0,0,1,1,3,37000.0,1,0,0,3000,0,6,1,0,0,0,0,38,1,0
2854,4563,2019,1,0,0,3,0,10000.0,1,0.0,4,0,1,0,0,750,0,0,0,1,1,2,1,0,0,30,0,0,2,0,0,2,10000.0,1,0,0,3000,1,15,1,0,0,0,0,21,3,0
2855,4638,2017,5,0,1,1,0,34000.0,1,0.0,7,0,4,0,0,750,0,0,0,0,2,19,1,0,0,12,1,0,0,1,1,3,34000.0,1,0,0,3000,0,13,1,0,0,0,0,57,3,0
2856,3014,2011,1,0,0,1,0,48500.0,1,20000.0,12,0,3,0,1,750,0,0,0,1,2,19,1,0,0,106,0,0,1,1,0,2,28500.0,1,0,0,3000,1,19,1,0,0,0,0,58,3,0
2857,3024,2013,4,0,0,1,0,38500.0,0,15000.0,3,0,0,0,1,750,0,0,1,1,2,18,1,0,0,6,0,0,0,1,0,3,23500.0,1,0,0,3000,1,18,1,0,0,0,0,18,1,0
2858,4711,2016,3,0,0,0,0,15000.0,1,0.0,2,0,4,0,0,750,0,0,0,1,1,1,1,0,0,8,0,0,0,0,0,2,15000.0,0,0,1,3000,1,15,1,0,0,0,0,25,3,0
2859,1386,2012,1,0,0,2,0,12000.0,1,0.0,8,0,3,0,0,750,0,0,0,1,1,8,1,0,0,110,0,0,2,1,1,3,12000.0,1,0,0,2900,0,7,1,0,0,0,0,65,1,0
2860,4752,2013,1,0,0,0,0,10500.0,1,0.0,8,0,6,0,0,750,0,0,0,0,1,18,1,0,0,222,0,0,3,0,0,2,10500.0,0,0,1,2450,1,20,1,0,1,0,0,46,3,0
2861,3105,2005,1,0,1,1,0,3500.0,1,0.0,3,0,4,0,0,750,0,0,0,0,0,15,1,0,0,70,1,0,1,0,1,2,3500.0,0,0,1,3000,0,7,0,1,0,0,0,55,1,0
2862,4779,2020,1,0,1,0,0,25000.0,1,500.0,2,0,6,0,1,750,0,0,0,0,1,3,1,0,1,124,0,0,1,1,1,3,24500.0,0,0,0,2600,0,7,1,0,0,0,0,51,4,0
2863,1466,2009,1,0,0,0,0,5500.0,1,0.0,1,0,2,0,0,750,0,0,0,1,0,23,1,0,0,132,0,0,2,0,1,1,5500.0,1,0,0,2500,0,10,0,1,0,0,0,39,1,0
2864,1501,2011,1,0,0,3,0,6500.0,1,0.0,2,0,4,0,0,750,0,0,0,0,0,22,1,0,0,100,0,0,3,0,1,2,6500.0,0,0,1,3000,0,16,0,1,1,0,0,39,3,0
2865,4843,2015,1,0,1,3,0,10000.0,0,0.0,8,1,2,0,0,750,0,0,0,0,0,28,1,0,0,82,0,0,2,0,1,2,10000.0,1,0,0,3000,0,22,0,1,0,0,0,37,4,0
2866,4853,2008,1,0,1,0,0,27000.0,1,23000.0,9,0,0,0,1,750,0,0,0,0,1,30,1,0,1,127,0,0,1,1,1,3,4000.0,0,0,0,3000,0,18,1,0,0,0,0,53,1,0
2867,4861,2014,1,0,0,0,1,16000.0,0,0.0,7,0,6,1,0,750,0,0,0,0,0,28,0,0,0,63,0,1,0,0,0,1,16000.0,1,0,0,3000,1,13,1,0,0,0,0,39,2,0
2868,3195,2020,2,0,1,0,0,13000.0,0,0.0,9,0,0,0,0,750,1,0,1,0,0,2,1,0,0,39,1,0,2,0,1,2,13000.0,1,0,0,3000,0,5,0,1,0,0,0,50,4,0
2869,1571,2020,1,0,0,0,0,72000.0,1,30000.0,11,0,3,0,1,750,0,0,0,1,2,14,1,0,0,106,0,0,2,0,1,2,42000.0,1,0,0,3000,0,14,0,0,0,1,0,63,1,0
2870,1611,2019,1,0,0,1,0,19500.0,1,0.0,1,0,3,0,0,750,0,0,0,0,0,24,1,0,0,124,0,0,3,0,1,2,19500.0,0,0,0,3000,0,16,0,1,1,0,1,42,1,0
2871,4940,2019,1,1,1,0,0,55000.0,1,19000.0,2,0,1,0,3,750,0,0,0,0,2,5,1,0,0,23,0,0,3,1,1,2,36000.0,0,0,0,3000,0,16,1,0,0,0,0,22,1,0
2872,4941,2014,1,0,0,0,1,14500.0,0,0.0,7,0,0,0,0,750,0,0,0,0,1,29,0,1,0,61,0,1,1,0,1,1,14500.0,1,0,0,2450,0,17,1,0,0,0,0,68,3,0
2873,4943,2019,1,0,0,2,0,20000.0,1,0.0,6,0,1,0,0,750,1,0,0,0,1,4,1,0,0,88,0,0,0,1,1,2,20000.0,1,0,0,3000,0,7,1,0,1,0,0,42,3,0
2874,1653,2015,1,0,1,1,0,6500.0,1,0.0,7,0,1,0,0,750,0,0,0,0,1,23,1,0,0,175,0,0,0,1,1,2,6500.0,1,0,0,3000,0,20,1,0,0,0,0,52,4,0
2875,1667,2016,1,0,1,1,0,36500.0,1,19500.0,1,0,1,0,1,750,0,0,0,0,1,22,1,0,0,114,0,0,1,0,1,2,17000.0,0,0,0,3000,0,17,1,0,0,0,1,57,3,0
2876,3335,2020,1,0,0,0,0,43500.0,1,0.0,10,0,6,0,0,750,0,1,0,1,2,6,1,0,1,125,0,0,1,0,1,1,43500.0,0,0,0,3000,0,19,0,0,0,0,0,39,0,0
2877,1670,2014,1,0,0,0,1,8500.0,0,0.0,12,0,4,1,0,750,0,0,0,0,0,27,0,0,0,54,0,1,2,0,1,1,8500.0,1,0,0,3000,0,15,0,1,0,0,0,40,4,0
2878,3336,2016,1,0,0,3,0,10500.0,1,0.0,3,0,2,0,0,750,0,0,0,0,0,13,1,0,0,89,0,0,0,0,1,2,10500.0,1,0,0,3000,0,5,0,1,1,0,0,37,3,0
2879,1683,2019,1,0,0,0,0,47500.0,1,16500.0,10,0,3,0,1,750,0,0,0,0,2,10,1,0,0,34,0,0,2,1,0,3,31000.0,0,0,1,3000,1,7,1,0,1,0,0,25,4,0
2880,23,2016,1,0,0,0,0,14000.0,1,0.0,4,0,0,0,0,750,0,0,0,0,0,15,1,0,0,98,0,0,1,0,1,1,14000.0,1,0,0,3000,0,12,0,1,1,0,0,52,3,0
2881,3360,2019,1,0,0,0,0,13500.0,1,0.0,4,0,6,0,0,750,0,0,0,0,0,28,1,0,0,90,0,0,1,0,1,1,13500.0,1,0,0,2900,0,5,1,0,1,0,0,27,3,0
2882,1765,2018,1,0,0,0,1,34500.0,0,18500.0,11,0,2,0,1,750,0,0,0,0,1,20,0,1,0,51,0,1,2,0,1,1,16000.0,1,0,0,3000,0,13,1,0,0,0,0,46,4,0
2883,100,2007,1,0,0,0,0,12500.0,1,0.0,6,0,1,0,0,750,0,1,0,0,1,4,1,0,1,83,0,0,1,0,1,2,12500.0,0,0,0,3000,0,11,0,0,1,0,0,43,4,0
2884,1770,2017,1,0,0,0,0,5500.0,1,0.0,3,0,0,0,0,750,0,0,0,1,0,18,1,0,0,138,0,0,1,0,1,1,5500.0,1,0,0,2950,0,17,0,1,0,0,0,68,3,0
2885,1777,2018,2,0,1,3,0,34500.0,1,0.0,1,0,3,0,0,750,0,0,0,0,2,17,1,0,0,48,0,0,0,1,1,3,34500.0,1,0,0,3000,0,8,1,0,0,0,0,34,3,0
2886,3443,2015,1,0,0,0,0,15500.0,0,0.0,8,0,3,0,0,750,0,0,1,0,1,29,1,0,0,88,0,0,0,0,1,2,15500.0,1,0,0,3000,0,9,1,0,1,0,0,63,3,0
2887,1786,2020,1,0,1,0,0,7500.0,1,0.0,2,0,5,0,0,750,0,0,0,0,0,2,1,0,1,81,0,0,2,0,1,1,7500.0,0,0,0,3000,0,8,0,1,0,0,0,42,3,0
2888,1805,2016,1,0,0,2,0,117000.0,1,100000.0,3,0,6,0,1,750,0,0,0,1,0,17,1,0,0,83,0,0,3,0,1,2,17000.0,0,0,0,3000,0,13,0,1,0,0,1,39,3,0
2889,3485,2017,1,1,1,0,0,12000.0,1,0.0,6,0,2,0,0,750,0,0,0,0,0,26,1,0,0,106,0,0,2,0,1,1,12000.0,0,0,0,3000,0,12,0,1,0,0,0,49,3,0
2890,3491,2018,1,0,0,4,0,14500.0,1,0.0,1,0,2,0,0,750,0,0,0,1,0,16,1,0,1,48,0,0,1,1,1,3,14500.0,0,0,0,3000,0,16,1,0,0,0,0,28,3,0
2891,221,2019,1,0,0,0,0,19000.0,1,0.0,5,0,6,0,0,750,0,1,0,1,1,19,1,0,0,108,0,0,3,0,1,1,19000.0,0,0,0,2650,0,18,0,0,0,0,1,34,1,0
2892,238,2015,1,0,1,3,0,43000.0,0,4500.0,8,1,5,0,2,750,1,0,0,0,2,24,1,0,0,102,0,0,2,1,1,4,38500.0,0,0,0,3000,0,16,1,0,0,0,1,48,0,0
2893,1906,2012,1,0,1,3,0,26000.0,0,15000.0,7,1,5,0,1,750,0,0,0,0,1,20,1,0,0,95,0,0,0,1,1,3,11000.0,0,0,1,3000,0,3,1,0,0,0,0,44,3,0
2894,1929,2011,1,0,0,2,0,14500.0,1,0.0,10,0,0,0,0,750,0,0,0,0,0,28,1,0,0,316,0,0,1,0,1,2,14500.0,0,0,0,3000,0,16,0,1,1,0,1,68,1,0
2895,1948,2017,1,0,0,2,0,6500.0,0,0.0,9,1,0,0,0,750,0,0,0,0,0,2,1,0,0,375,0,0,2,1,0,3,6500.0,1,0,0,2600,1,20,1,0,1,0,0,60,4,0
2896,3622,2017,2,0,0,3,0,47000.0,1,27000.0,3,0,0,0,3,750,0,0,0,1,1,11,1,0,0,8,0,0,2,1,1,3,20000.0,1,0,0,3000,0,9,1,0,0,0,0,34,4,0
2897,1970,2019,1,0,0,2,0,9500.0,1,0.0,7,0,0,0,0,750,0,0,0,0,0,1,1,0,0,156,0,0,2,0,1,2,9500.0,0,0,0,3000,0,4,0,1,1,0,1,54,1,0
2898,308,2018,1,0,0,0,0,19000.0,1,0.0,7,0,2,0,0,750,0,0,0,1,1,10,1,0,0,162,0,0,1,1,0,3,19000.0,1,0,0,2500,1,5,1,0,0,0,0,61,3,0
2899,3652,2014,5,0,0,1,0,41000.0,1,26000.0,10,0,1,0,3,750,0,0,0,1,1,1,1,0,0,21,0,0,2,1,0,3,15000.0,1,0,0,3000,1,23,1,0,0,0,0,35,3,0
2900,1992,2015,4,0,1,0,0,38000.0,1,9500.0,1,0,3,0,3,800,0,1,0,0,2,17,1,0,0,5,0,0,1,0,1,2,28500.0,1,0,0,2900,0,10,0,0,0,0,0,45,2,0
2901,3665,2018,3,0,0,0,0,31000.0,1,16000.0,1,0,2,0,1,750,0,0,0,0,0,2,1,0,1,5,0,0,1,0,1,2,15000.0,0,0,0,3000,0,18,0,1,1,0,0,22,2,0
2902,362,2018,1,0,0,1,0,47500.0,1,15000.0,7,0,0,0,1,750,0,0,0,1,2,29,1,0,0,74,0,0,0,0,1,2,32500.0,1,0,0,2550,0,5,1,0,0,0,0,51,4,0
2903,364,2017,1,0,0,1,0,9500.0,1,0.0,5,0,4,0,0,750,3,0,0,0,0,24,1,0,0,203,0,0,1,0,1,2,9500.0,1,0,0,3000,0,6,0,1,1,0,0,75,3,0
2904,3731,2019,1,0,0,3,0,13000.0,1,0.0,11,0,4,0,0,750,0,0,0,0,0,15,1,0,0,58,0,0,1,1,1,3,13000.0,0,0,0,3000,0,17,1,0,1,0,1,26,3,0
2905,2085,2016,1,0,0,1,0,19500.0,1,0.0,11,0,4,0,0,750,0,0,0,0,0,29,1,0,0,64,0,0,0,0,0,2,19500.0,1,0,0,3000,1,17,1,0,1,0,0,49,3,0
2906,444,2016,1,0,0,0,1,20000.0,0,0.0,6,0,1,0,0,750,0,0,0,0,1,11,0,1,0,127,0,1,1,0,1,1,20000.0,1,0,0,3000,0,8,1,0,0,0,0,59,1,0
2907,3799,2014,1,0,1,1,0,41500.0,1,30000.0,7,0,4,0,1,750,0,0,0,0,1,12,1,0,0,148,0,0,2,1,0,3,11500.0,1,0,0,2850,1,18,1,0,0,0,0,50,1,0
2908,483,2017,3,0,0,1,0,13000.0,1,0.0,1,0,5,0,0,750,0,0,0,1,1,12,1,0,0,13,0,0,2,1,1,2,13000.0,0,1,0,3000,0,8,1,0,0,0,0,36,1,0
2909,504,2011,5,0,1,2,0,4000.0,0,0.0,7,0,4,0,0,750,0,0,1,0,0,26,1,0,1,6,0,0,1,0,1,2,4000.0,0,0,0,3000,0,10,0,1,0,0,0,27,3,0
2910,522,2020,2,0,0,0,1,18000.0,0,0.0,6,0,5,0,0,750,0,0,0,0,1,29,0,1,1,55,0,1,1,0,1,1,18000.0,0,0,0,2850,0,5,1,0,0,0,0,29,3,0
2911,3890,2014,1,1,1,0,0,27000.0,0,11500.0,11,0,5,0,3,750,0,0,1,0,1,16,1,0,0,298,0,0,1,0,1,2,15500.0,0,0,0,3000,0,20,1,0,0,0,0,60,0,0
2912,3922,2018,1,0,0,0,1,15500.0,0,0.0,11,0,3,0,0,750,0,0,0,0,1,14,0,1,0,109,0,1,1,0,0,1,15500.0,0,0,0,2700,1,4,1,0,0,0,1,42,4,0
2913,591,2018,3,0,0,0,0,11500.0,0,0.0,4,1,4,0,0,750,0,0,0,0,0,19,1,0,0,33,0,0,0,0,0,2,11500.0,1,0,0,3000,1,8,0,1,1,0,0,37,3,0
2914,2271,2012,1,0,0,1,0,22500.0,1,0.0,11,0,4,0,0,750,0,0,0,1,1,15,1,0,0,63,0,0,0,1,1,3,22500.0,1,0,0,3000,0,20,1,0,0,0,0,47,3,0
2915,623,2017,2,0,0,0,0,48500.0,1,9500.0,9,0,5,0,1,750,0,0,0,0,2,7,1,0,1,36,0,0,3,0,1,2,39000.0,0,0,0,3000,0,9,0,0,1,1,0,28,3,0
2916,3965,2018,2,0,0,0,0,7000.0,1,0.0,1,0,0,0,0,750,0,0,0,0,0,28,1,0,0,45,0,0,0,0,1,1,7000.0,1,0,0,3000,0,15,0,1,1,0,0,23,3,0
2917,3979,2016,1,0,0,0,1,7000.0,0,0.0,7,0,4,1,0,750,0,0,0,0,0,19,0,0,0,2,0,1,0,0,1,1,7000.0,1,0,0,3000,0,12,0,1,0,0,0,25,3,0
2918,2337,2014,1,0,0,2,0,15000.0,0,0.0,1,0,1,0,0,750,0,0,0,1,1,1,1,0,0,89,0,0,2,1,1,2,15000.0,1,0,0,3000,0,15,1,0,0,0,0,33,3,1
2919,2368,2014,3,0,0,0,0,10000.0,1,0.0,4,0,4,0,0,750,0,0,0,0,0,12,1,0,0,19,0,0,0,0,1,2,10000.0,1,0,0,2600,0,19,1,0,1,0,0,34,3,0
2920,2371,2012,1,0,0,1,0,31500.0,1,13500.0,12,0,1,0,1,750,0,0,0,1,2,17,1,0,0,127,0,0,0,1,1,3,18000.0,0,0,1,2750,0,3,1,0,0,0,0,29,1,0
2921,726,2019,1,0,0,3,0,64500.0,1,17500.0,12,0,4,0,4,750,0,0,0,1,2,6,1,0,0,155,0,0,2,1,1,3,47000.0,0,0,1,3000,0,1,1,0,0,0,0,33,4,0
2922,4083,2016,1,0,0,0,1,10000.0,0,0.0,9,0,5,1,0,750,0,0,0,0,0,14,0,0,0,105,0,1,0,0,1,1,10000.0,1,0,0,3000,0,13,1,0,0,0,0,73,2,0
2923,4125,2015,1,0,1,1,0,8000.0,1,0.0,12,0,3,0,0,750,1,0,0,0,0,12,1,0,1,381,0,0,2,0,0,2,8000.0,0,0,0,3000,1,11,0,1,0,0,0,61,3,0
2924,853,2014,1,0,0,2,0,44000.0,1,13500.0,12,0,3,0,4,750,0,0,0,1,2,26,1,0,0,252,0,0,1,0,1,2,30500.0,0,0,1,3000,0,10,1,0,0,0,0,55,0,0
2925,2523,2015,1,1,0,3,0,42500.0,1,13500.0,10,0,1,0,4,750,0,0,0,0,2,22,1,0,0,238,0,0,1,1,1,4,29000.0,0,0,0,3000,0,19,1,0,1,0,0,60,2,0
2926,4195,2007,5,0,1,0,0,10000.0,1,0.0,4,0,2,0,0,750,0,1,0,0,1,17,1,0,0,5,0,0,1,0,0,1,10000.0,0,0,0,2600,1,17,0,0,0,0,1,35,3,0
2927,4211,2018,1,0,0,3,0,18500.0,0,0.0,6,0,3,0,0,750,0,0,0,1,1,20,1,0,0,78,0,0,0,0,0,2,18500.0,1,0,0,3000,1,2,1,0,0,0,0,63,4,1
2928,2557,2019,1,0,1,0,0,16500.0,0,0.0,3,0,2,0,0,750,0,0,1,0,1,6,1,0,1,172,0,0,1,0,0,2,16500.0,0,0,0,3000,1,17,1,0,0,0,0,45,3,0
2929,895,2017,1,0,1,0,0,5000.0,1,0.0,5,0,0,0,0,750,0,0,0,0,0,20,1,0,0,85,0,0,3,0,1,2,5000.0,1,0,0,3000,0,9,0,1,0,0,0,72,2,0
2930,4236,2015,1,0,0,0,0,12000.0,0,0.0,10,0,5,0,0,750,0,0,1,1,1,26,1,0,0,216,0,0,1,1,0,3,12000.0,1,0,0,2600,1,16,1,0,0,0,0,41,4,0
2931,4238,2009,2,0,0,0,1,7500.0,0,0.0,3,0,2,1,0,750,0,0,0,0,0,13,0,0,0,43,1,1,2,0,1,1,7500.0,1,0,0,3000,0,5,1,0,0,0,0,40,4,0
2932,2572,2017,1,0,0,1,0,52000.0,1,15000.0,3,0,0,0,1,750,0,0,0,1,2,11,1,0,0,93,0,0,0,0,1,2,37000.0,1,0,0,3000,0,12,0,0,0,1,0,71,4,0
2933,913,2015,1,0,0,2,0,13500.0,1,0.0,9,0,0,0,0,750,0,0,0,1,0,9,1,0,0,144,0,0,1,1,0,3,13500.0,0,0,1,3000,1,16,1,0,0,0,0,51,3,0
2934,2610,2014,1,0,0,1,0,22500.0,1,4000.0,5,0,4,0,1,750,0,1,0,1,1,10,1,0,0,47,0,0,1,0,1,2,18500.0,0,0,1,3000,0,14,0,0,0,0,0,48,4,0
2935,4319,2020,1,0,0,0,0,14500.0,1,0.0,12,0,2,0,0,750,0,0,0,1,0,11,1,0,0,56,0,0,1,0,1,1,14500.0,0,0,0,3000,0,10,0,1,0,0,1,63,1,0
2936,1019,2015,1,0,0,0,0,26500.0,0,13500.0,4,1,6,0,1,750,0,0,0,0,1,14,1,0,0,131,0,0,0,1,1,2,13000.0,1,0,0,3000,0,3,1,0,1,0,0,48,1,0
2937,2695,2018,1,0,0,0,0,64500.0,1,30000.0,2,0,1,0,1,750,0,1,0,1,2,5,1,0,0,182,0,0,2,0,0,2,34500.0,0,0,0,3000,1,6,0,0,0,0,1,71,2,0
2938,2709,2017,1,0,0,2,0,40500.0,0,0.0,6,0,0,0,0,750,0,0,1,1,2,24,1,0,0,195,0,0,3,1,0,3,40500.0,0,0,1,3000,1,5,1,0,0,0,0,60,3,0
2939,2740,2014,1,0,0,1,0,15000.0,1,0.0,11,0,2,0,0,750,0,0,0,0,1,13,1,0,0,235,0,0,0,0,0,2,15000.0,1,0,0,3000,1,22,1,0,1,0,0,68,3,0
2940,4413,2015,1,0,0,1,0,54000.0,1,25000.0,1,0,4,0,1,750,0,0,0,1,2,18,1,0,0,80,0,0,1,0,0,2,29000.0,1,0,0,3000,1,12,0,0,0,1,0,65,3,0
2941,4430,2014,1,0,0,0,0,10500.0,1,0.0,6,0,0,0,0,750,0,0,0,1,0,3,1,0,0,239,0,0,0,0,1,1,10500.0,1,0,0,3000,0,5,0,1,0,0,0,51,3,0
2942,1109,2020,1,0,1,0,0,15000.0,1,0.0,10,0,6,0,0,750,0,0,0,0,0,20,1,0,0,60,0,0,1,0,1,2,15000.0,0,0,0,3000,0,16,0,1,0,0,1,45,3,0
2943,4456,2013,1,0,0,1,0,8500.0,1,4500.0,3,0,4,0,1,750,0,0,0,1,0,8,1,0,0,194,0,0,0,0,0,2,4000.0,1,0,0,3000,1,12,0,1,0,0,0,44,3,0
2944,2789,2018,1,0,0,2,0,44000.0,0,25000.0,1,1,6,0,1,750,0,0,0,0,1,20,1,0,0,241,0,0,1,1,0,3,19000.0,0,0,0,2900,1,11,1,0,1,0,1,49,3,0
2945,4457,2018,1,0,1,0,0,15500.0,1,0.0,11,0,5,0,0,750,0,0,0,0,1,9,1,0,0,74,0,0,1,1,0,3,15500.0,1,0,0,3000,1,18,1,0,0,0,0,32,1,0
2946,2800,2015,1,0,0,0,0,13000.0,0,0.0,8,0,6,0,0,750,0,0,1,1,1,25,1,0,0,61,0,0,0,1,1,2,13000.0,1,0,0,3000,0,11,1,0,0,0,0,55,4,0
2947,2804,2018,1,0,0,1,0,25000.0,0,0.0,6,0,3,0,0,750,1,0,1,0,1,20,1,0,0,73,0,0,0,1,1,2,25000.0,0,0,1,3000,0,18,1,0,1,0,0,74,3,0
2948,1164,2008,3,0,0,3,0,28000.0,1,15000.0,2,0,6,0,1,750,0,0,0,1,2,24,1,0,0,32,0,0,0,1,1,3,13000.0,1,0,0,3000,0,8,1,0,0,0,0,35,1,0
2949,2837,2020,4,1,1,0,0,9000.0,1,0.0,11,0,6,0,0,750,0,1,0,0,1,3,1,0,0,24,0,0,3,0,1,2,9000.0,0,0,0,3000,0,7,0,0,0,0,0,66,1,0
2950,2842,2017,1,0,0,1,0,12500.0,1,0.0,7,0,6,0,0,750,1,0,0,0,0,14,1,0,0,153,0,0,0,1,1,3,12500.0,1,0,0,3000,0,6,1,0,1,0,0,61,0,0
2951,1211,2019,2,0,0,0,0,23500.0,1,2000.0,5,0,0,0,2,750,0,0,0,1,1,13,1,0,1,50,0,0,2,1,1,2,21500.0,0,0,0,3000,0,13,1,0,0,0,0,23,3,0
2952,2888,2013,3,0,0,2,0,6500.0,1,0.0,6,0,3,0,0,750,0,0,0,1,0,20,1,0,0,32,0,0,0,0,1,2,6500.0,1,0,0,3000,0,15,0,1,0,0,0,28,3,0
2953,2892,2019,1,0,0,0,1,16500.0,0,0.0,9,0,3,0,0,750,1,0,0,0,1,12,0,1,1,311,0,1,1,0,1,1,16500.0,0,0,0,3000,0,7,1,0,0,0,0,74,1,0
2954,1239,2018,1,0,1,3,0,23500.0,1,7500.0,7,0,0,0,1,750,0,0,0,0,1,1,1,0,0,165,0,0,1,1,0,3,16000.0,1,0,0,2750,1,8,1,0,0,0,0,70,1,0
2955,1277,2014,3,0,0,0,0,5500.0,1,0.0,1,0,4,0,0,750,1,0,0,1,0,4,1,0,0,12,0,0,0,0,1,2,5500.0,1,0,0,3000,0,13,0,1,0,0,0,41,4,0
2956,2947,2019,1,0,0,0,0,6500.0,1,0.0,11,0,3,0,0,750,0,0,0,1,0,21,1,0,0,89,0,0,2,0,1,1,6500.0,1,0,0,3000,0,5,0,1,0,0,0,64,1,0
